,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NewGene_175,6.081535623,-1.211529174,0.883498312,-1.371286348,0.17028571,0.71472905
DDX50,1660.607586,0.101166344,0.073757425,1.371608946,0.170185207,0.71472905
EPB41L1,11711.25302,-0.30374108,0.221531892,-1.371094145,0.17034561,0.714824355
CSAG3,1.037334909,1.918540927,1.399330586,1.371041944,0.170361881,0.714824355
NewGene_8243,1.206450416,2.96714346,2.164277857,1.370962352,0.170386693,0.714824355
CYP4V2,689.2501267,0.083117095,0.060630405,1.370881396,0.170411932,0.714824355
RAB22A,2324.499288,-0.104591786,0.076305441,-1.37069893,0.170468829,0.714954446
FABP3,1394.161623,-0.340028268,0.248090248,-1.370582964,0.170504996,0.714997573
ZNF597,209.9611031,0.14066079,0.102666261,1.370078039,0.170662542,0.715112738
TESK1,1989.97119,-0.148611683,0.108457019,-1.370235732,0.170613328,0.715112738
CNOT10,368.239704,0.327342091,0.238919498,1.370093666,0.170657665,0.715112738
FAM43A,790.6507926,-0.226588184,0.165393181,-1.369997137,0.170687795,0.715112738
SCLY,621.2129426,0.082910995,0.06051264,1.370143422,0.170642136,0.715112738
NewGene_1299,0.450145738,5.739676031,4.188292364,1.370409592,0.170559079,0.715112738
NewGene_2575,8.496132034,0.591446485,0.431898249,1.36941163,0.170870641,0.715124482
LOC124903837,7.313578431,0.621055202,0.45346101,1.369588978,0.170815242,0.715124482
NewGene_10883,3.336046258,-1.922472305,1.403525049,-1.369745632,0.170766319,0.715124482
LOC107985876,6.922567343,-0.95786874,0.699244508,-1.369862372,0.170729868,0.715124482
SLC17A5,1105.430472,-0.13266869,0.096858061,-1.369722748,0.170773465,0.715124482
TMEM218,537.2343417,0.227694328,0.166272108,1.369407836,0.170871826,0.715124482
SLC6A13,10.96560273,0.616573055,0.450199537,1.369555063,0.170825835,0.715124482
METTL16,977.7985679,0.157793466,0.115287749,1.368692401,0.171095447,0.715340016
NTM,3570.601699,-0.217232819,0.158882251,-1.367256679,0.171544865,0.715340016
RPS17,5917.11498,0.242964608,0.177533847,1.368553732,0.171138815,0.715340016
OXER1,34.79944135,-0.323892388,0.236679277,-1.368486471,0.171159854,0.715340016
NewGene_15099,22.21995714,0.471090695,0.344456077,1.367636474,0.171425894,0.715340016
NewGene_6556,15.2472808,0.410622997,0.300170934,1.367963887,0.17132338,0.715340016
TUBAL3,2.303108109,1.680952717,1.228940534,1.367806391,0.171372687,0.715340016
IRX6,108.1287966,-0.438663979,0.320408122,-1.369078837,0.170974633,0.715340016
SLC25A4,3487.154391,-0.170641095,0.124798571,-1.367332126,0.171521226,0.715340016
SLC35E3,769.9096153,0.075178644,0.054935427,1.368491126,0.171158398,0.715340016
RAB23,1135.464267,-0.121033318,0.088446677,-1.368432626,0.171176698,0.715340016
NewGene_10207,267.0863096,-0.115686546,0.084572081,-1.367904689,0.171341912,0.715340016
NewGene_17131,8.522458859,0.553644246,0.404873889,1.367448634,0.171484727,0.715340016
PPIG,2702.181328,0.097927137,0.07155238,1.368607674,0.171121944,0.715340016
CTTNBP2NL,2373.259534,-0.076365749,0.055830839,-1.367805871,0.17137285,0.715340016
NewGene_8905,153.8218433,-0.469845583,0.343461833,-1.367970286,0.171321377,0.715340016
GAREM1,1296.481445,-0.299773908,0.219204,-1.367556738,0.171450866,0.715340016
TMEM178A,1366.097777,-0.195692129,0.143044582,-1.368049919,0.171296451,0.715340016
NFIB,452.09061,0.392550502,0.287091768,1.367334579,0.171520458,0.715340016
COCH,1464.468958,-0.160266577,0.117151673,-1.36802636,0.171303825,0.715340016
NewGene_10871,1.5187543,-2.536386425,1.854004381,-1.368058485,0.17129377,0.715340016
NewGene_10873,33.04525114,-0.344344543,0.251821675,-1.367414233,0.171495504,0.715340016
APPL1,2209.254893,-0.077760678,0.056831869,-1.368258316,0.171231234,0.715340016
RRBP1,5776.883312,-0.177345839,0.129595879,-1.368452761,0.171170399,0.715340016
NewGene_12986,634.7162116,0.280373993,0.205086415,1.367101731,0.171593421,0.715371789
FAM135B,563.9399003,-0.390440065,0.285604176,-1.367067076,0.171604282,0.715371789
GFM1,2612.107854,-0.062245612,0.045544309,-1.366704508,0.171717944,0.715737598
KCNA6,1980.067301,-0.248740581,0.18205449,-1.366297427,0.171845628,0.71616173
TDGF1P3,14.23577969,-0.603165481,0.441701054,-1.365551375,0.172079817,0.716165243
NewGene_17308,166.8108806,-0.273900688,0.20056564,-1.36564113,0.17205163,0.716165243
NCL,16718.27583,0.114941702,0.084137109,1.366123745,0.171900127,0.716165243
NewGene_10899,5.086660679,-0.960259579,0.703050493,-1.365847246,0.171986914,0.716165243
CRYBG1,50.90333415,0.257994139,0.188896947,1.365793059,0.172003926,0.716165243
AP3S1,2120.781917,0.143996309,0.105406791,1.366100872,0.171907305,0.716165243
ZCCHC10,419.1984568,0.153287876,0.112251925,1.365570129,0.172073927,0.716165243
NewGene_10291,19.98141051,-0.436720896,0.319754611,-1.365800152,0.172001699,0.716165243
KYAT1,355.7517663,-0.228639253,0.16742983,-1.365582538,0.172070031,0.716165243
TBC1D21,1.768878534,-1.510331895,1.106200004,-1.365333474,0.172148263,0.716211082
MCM4,956.1525745,0.254245932,0.18620788,1.365387609,0.172131256,0.716211082
CSPP1,854.1437115,0.141687733,0.103780109,1.365268681,0.172168619,0.716211082
ENDOD1,2049.496132,-0.366195158,0.268261059,-1.36507013,0.172231009,0.716254883
ANAPC13,3491.490528,0.101280226,0.074193923,1.365074412,0.172229663,0.716254883
NewGene_5695,20.29311956,-0.396990435,0.290900723,-1.364693876,0.172349285,0.716638862
MILR1,9.364869725,-0.869741107,0.637610223,-1.36406393,0.172547446,0.716795042
RPS7,10801.91945,0.199056584,0.146032693,1.36309603,0.172852248,0.716795042
ATP8,12199.24504,0.314701948,0.230660565,1.364350895,0.172457155,0.716795042
NewGene_12978,2.052743706,1.48113855,1.086384978,1.36336435,0.172767711,0.716795042
AMH,387.9529021,0.23044824,0.169044255,1.363242072,0.172806232,0.716795042
C9orf78,1734.540464,0.063747361,0.046764965,1.363143558,0.172837271,0.716795042
RHOQ,5679.551788,-0.143229543,0.105037097,-1.363609113,0.172690622,0.716795042
NewGene_6872,6.575941354,0.647590285,0.474962252,1.363456321,0.172738741,0.716795042
COG4,2190.14375,0.084243355,0.061798262,1.363199426,0.172819668,0.716795042
FRRS1L,4247.583416,-0.196117058,0.143897484,-1.362894275,0.172915833,0.716795042
LARGE1,4833.291143,-0.197013012,0.144462813,-1.363762816,0.172642227,0.716795042
NewGene_5323,16.52062621,-0.409480917,0.300328522,-1.36344332,0.172742836,0.716795042
PNMA1,8051.118319,0.058074778,0.042589801,1.363584174,0.172698476,0.716795042
NDST2,1097.3624,-0.102999988,0.075572089,-1.362936891,0.172902401,0.716795042
FZD2,1480.929687,-0.158480981,0.116194005,-1.363934233,0.172588265,0.716795042
TBC1D3L,71.28970355,0.571393295,0.418922058,1.363960871,0.172579881,0.716795042
NewGene_5259,4.313558811,-1.113492726,0.817036311,-1.362843624,0.172931799,0.716795042
C22orf31,10.73636434,0.626700051,0.459790003,1.36301365,0.172878209,0.716795042
SMIM26,607.2086554,0.139819531,0.102542885,1.363522509,0.172717896,0.716795042
ZBTB47,1388.897564,-0.175626605,0.128742388,-1.364170788,0.17251382,0.716795042
GPR83,608.4800339,-0.436382946,0.320046737,-1.363497565,0.172725751,0.716795042
PPP1R2B,6.255298022,0.633452193,0.464910278,1.362525683,0.173032045,0.71699537
CCDC71,534.6007421,0.135865135,0.099710889,1.362590745,0.173011527,0.71699537
COMMD5,478.249526,0.125206676,0.091926672,1.362027727,0.173189135,0.717535309
TADA2A,314.0647884,0.321774606,0.23626057,1.361947983,0.173214302,0.717535309
NewGene_4420,2.833338569,-1.636832816,1.202116347,-1.361625952,0.173315961,0.717701086
SLC12A8,484.4847143,-0.195135503,0.14333341,-1.361409754,0.173384235,0.717701086
DOCK2,193.4338919,-0.293121765,0.215302077,-1.361444202,0.173373355,0.717701086
MRPL42,2099.577925,0.104163671,0.076494535,1.361713883,0.173288198,0.717701086
ABCG2,7.672656497,0.794012766,0.583214617,1.361441815,0.173374109,0.717701086
RPL4,37331.59656,0.168535531,0.123825034,1.361078012,0.173489038,0.717870038
CRY2,1253.800765,-0.102691754,0.075445659,-1.361135369,0.173470914,0.717870038
NewGene_7100,619.1484622,0.128098798,0.094118751,1.361033768,0.173503018,0.717870038
FOS,1514.237281,-0.388971203,0.285945152,-1.360300044,0.173734995,0.718399404
NewGene_3783,75.58729267,0.247434443,0.181883253,1.360402563,0.173702568,0.718399404
EXOSC9,622.082636,0.111060356,0.081643954,1.360301042,0.173734679,0.718399404
CREM,1678.683303,0.162343557,0.119325092,1.360514828,0.173667064,0.718399404
NewGene_8376,1.093666682,2.628438578,1.932467796,1.360146122,0.173783688,0.718493195
NewGene_10769,0.551390465,-5.724238863,4.20939997,-1.359870505,0.173870906,0.718531144
COASY,1757.958019,-0.086746125,0.063786342,-1.359948251,0.1738463,0.718531144
CRLF1,770.709171,-0.542562843,0.39896716,-1.359918555,0.173855698,0.718531144
SV2B,5969.739606,-0.396887725,0.292013513,-1.359141639,0.174101711,0.718839679
NAPG,2048.955399,-0.184530506,0.135742855,-1.35941229,0.174015979,0.718839679
HPGD,98.8353369,0.330136848,0.242900464,1.359144574,0.174100781,0.718839679
NewGene_12581,3.531205189,1.259269651,0.926402546,1.359311519,0.174047895,0.718839679
SCAF11,2554.111511,0.116888152,0.085993233,1.359271513,0.174060568,0.718839679
CKMT1A,940.630452,-0.387108063,0.284755078,-1.359442176,0.174006514,0.718839679
ZW10,741.8663907,0.118518992,0.087212006,1.358975649,0.174154305,0.718873242
ATF4,12901.44268,0.092689012,0.068210381,1.358869593,0.174187916,0.718873242
LNPK,2379.889411,0.090930954,0.066914986,1.358902691,0.174177426,0.718873242
NewGene_19247,30.17036064,0.545413951,0.401413445,1.358733641,0.174231008,0.718943666
TRHDE,139.1683996,0.309098063,0.227530942,1.358488037,0.174308876,0.718994617
IMPDH1,1148.353911,-0.132832852,0.097782512,-1.358452031,0.174320294,0.718994617
SKP2,903.8152932,0.184281388,0.135655788,1.358448401,0.174321445,0.718994617
NewGene_4115,66.71897081,0.273485962,0.201524454,1.357085736,0.17475397,0.719147463
NT5C3A,946.2921774,0.130058792,0.095845979,1.35695617,0.174795137,0.719147463
NewGene_8087,21.22227406,-0.46318003,0.34133542,-1.356964449,0.174792507,0.719147463
NewGene_5417,3.089974574,0.991101202,0.730443376,1.356848777,0.174829265,0.719147463
NewGene_18595,39.20097167,-0.358985363,0.264572197,-1.356852183,0.174828183,0.719147463
SLC35C1,1343.422569,-0.098222291,0.07242241,-1.356241678,0.175022285,0.719147463
NTMT2,11.24475067,-0.655262788,0.482620949,-1.35771725,0.174553421,0.719147463
NewGene_1091,13.64491819,-0.5339872,0.393646199,-1.356515575,0.174935183,0.719147463
NewGene_9907,13.51647646,-0.787064236,0.580018016,-1.356965153,0.174792283,0.719147463
NewGene_8627,1.706171927,-1.867037746,1.375209039,-1.357639234,0.174578187,0.719147463
NewGene_10609,48.02555693,0.394061613,0.290521796,1.356392597,0.174974287,0.719147463
RPL30,7864.015635,0.183304622,0.135103824,1.356768572,0.174854756,0.719147463
RNF208,552.4379513,-0.154700366,0.114016779,-1.356821052,0.174838077,0.719147463
NewGene_13565,0.934419038,2.738334391,2.018685884,1.356493555,0.174942185,0.719147463
NewGene_5123,68.7645305,-0.368098316,0.2711942,-1.357323701,0.17467838,0.719147463
NewGene_19414,19.48855923,-0.359988177,0.265445379,-1.356166677,0.175046142,0.719147463
LNPEP,1720.386038,-0.117452514,0.086527734,-1.357397317,0.174655,0.719147463
GNAT3,2.38805452,-2.193658042,1.615589058,-1.357806944,0.174524951,0.719147463
JAK3,192.7649962,-0.139708584,0.10301286,-1.356224685,0.17502769,0.719147463
NewGene_16928,37.48280287,-0.328424964,0.242089366,-1.356626972,0.174899767,0.719147463
NewGene_11258,4.20129554,1.755971126,1.294067666,1.356939187,0.174800534,0.719147463
MKLN1,2368.393346,0.078859103,0.058150598,1.356118536,0.175061456,0.719147463
NewGene_9009,2.443375633,-2.350950998,1.731161547,-1.358019419,0.174457523,0.719147463
DCAF16,1386.726613,0.110065215,0.081089466,1.357330614,0.174676184,0.719147463
MTIF2,984.2928133,0.111512663,0.08221186,1.35640603,0.174970016,0.719147463
GSTT1,444.1554508,0.148015246,0.109021545,1.357669675,0.174568524,0.719147463
BCL7C,1137.483449,0.086744312,0.063911108,1.357265045,0.17469701,0.719147463
NewGene_14129,11.26790124,0.617021349,0.455099654,1.355793931,0.175164743,0.719235399
IL7,20.57577381,-0.50022978,0.368951213,-1.355815517,0.175157873,0.719235399
NewGene_10550,0.540580575,-5.693164759,4.198600028,-1.355967399,0.175109541,0.719235399
WRN,728.3853156,0.130456953,0.096232589,1.355642147,0.175213055,0.719235399
SIAH2,1344.831027,-0.096585972,0.071243374,-1.355718655,0.175188702,0.719235399
TNRC6B,2014.537716,-0.079615264,0.05873511,-1.355496973,0.175259272,0.719318219
PDE2A,1599.092018,-0.261766597,0.193142609,-1.35530217,0.175321304,0.719465912
NewGene_17899,72.17141545,-0.25209024,0.186037387,-1.355051496,0.175401151,0.719685152
CKMT2,41.58222471,-0.408241788,0.301364665,-1.354643844,0.175531057,0.719685152
NewGene_284,19.18022881,-0.639336623,0.471885684,-1.354854882,0.175463797,0.719685152
NewGene_7531,21.12736321,-0.398217939,0.293938309,-1.354767063,0.175491784,0.719685152
NewGene_12673,36.20533236,0.493143638,0.364019119,1.354719059,0.175507083,0.719685152
NewGene_10396,3.21189531,-1.091540335,0.805697132,-1.354777486,0.175488462,0.719685152
APOB,12.01760683,-0.450943069,0.33292626,-1.354483326,0.175582229,0.719788118
SMUG1,932.4135467,0.092151009,0.068047693,1.354212083,0.175668725,0.719929009
SPATA22,5.576961602,-1.251491154,0.924114435,-1.354259935,0.175653464,0.719929009
RARB,984.5443025,-0.181972585,0.134388743,-1.354076097,0.175712101,0.719999949
AAAS,440.2958084,0.340529059,0.251547462,1.353736807,0.175820361,0.720016309
NewGene_19393,2.840637764,-2.163556502,1.598208011,-1.353738992,0.175819664,0.720016309
EIF3J,2994.231897,0.073276044,0.054128036,1.353753981,0.17581488,0.720016309
CCDC126,426.332113,-0.13952038,0.10304694,-1.353949756,0.175752408,0.720016309
H2BW1,2.015741287,-1.948870297,1.439761076,-1.35360674,0.175861875,0.720079562
NewGene_14853,5.219299137,1.024176382,0.756707873,1.353463363,0.175907647,0.720088117
TOR4A,69.1823298,-0.241116186,0.178204778,-1.353028735,0.176046451,0.720088117
CCAR2,3976.026888,0.098002303,0.072412599,1.35338745,0.175931885,0.720088117
GPR141,9.394662296,0.852758786,0.630186023,1.353185814,0.175996276,0.720088117
NTNG2,888.9284616,0.191656832,0.141643593,1.353092138,0.176026197,0.720088117
SMIM15,1816.31207,0.087434527,0.064614125,1.353179773,0.175998206,0.720088117
GLG1,9775.514605,-0.071326461,0.052704908,-1.353317253,0.1759543,0.720088117
MYD88,814.6536427,-0.098223976,0.072608392,-1.352790961,0.176122421,0.720292201
NewGene_5412,64.40250859,-0.32762667,0.242258881,-1.352382497,0.176252986,0.720612784
NewGene_11326,8.985143867,-0.65267891,0.482587846,-1.35245617,0.176229431,0.720612784
NewGene_964,44.30973966,-4.053887849,3.00056182,-1.351042935,0.176681679,0.721105053
GLS2,139.9852932,-0.430789047,0.318867268,-1.350998017,0.176696068,0.721105053
NewGene_16887,3.973963226,1.017647726,0.753004108,1.351450432,0.176551188,0.721105053
NewGene_3825,11.23860142,-0.596166023,0.441288739,-1.350965864,0.176706368,0.721105053
SMG8,999.9025945,0.090403931,0.066918988,1.350945883,0.176712769,0.721105053
NewGene_8877,40.21694699,-0.334223268,0.247270133,-1.351652396,0.17648654,0.721105053
LRRTM3,345.7364636,-0.354920488,0.262700107,-1.351048129,0.176680016,0.721105053
CCDC89,20.07581231,0.489050805,0.361938766,1.351197638,0.176632131,0.721105053
CPLANE1,1826.890272,-0.089083916,0.0659416,-1.350951692,0.176710908,0.721105053
NDUFB1,390.719024,0.13367978,0.098910974,1.351516165,0.176530145,0.721105053
NewGene_11169,2.064451977,2.014330445,1.49094423,1.351043456,0.176681513,0.721105053
FTL,31376.50761,0.145432043,0.107582232,1.351822139,0.17643222,0.721105053
POLR1D,2635.518698,-0.056015128,0.041449402,-1.351409784,0.176564201,0.721105053
HAP1,395.8657779,-0.194403609,0.143972833,-1.350279799,0.17692625,0.721443293
DHX37,582.0635055,-0.134337146,0.099472619,-1.350493715,0.176857668,0.721443293
MYL3,179.6624293,0.231632209,0.171526056,1.350419953,0.176881314,0.721443293
FXR1,4735.404922,0.079723135,0.059041079,1.350299423,0.176919958,0.721443293
NewGene_17456,5.723810745,-1.232340015,0.912619636,-1.350332567,0.17690933,0.721443293
NUTM2F,42.8430058,0.308333153,0.228383573,1.350067123,0.176994453,0.721614876
NewGene_1347,151.8698658,-0.292000828,0.216322427,-1.349840755,0.177067069,0.721693583
NewGene_7092,3.32741862,1.413480406,1.047206666,1.349762614,0.177092141,0.721693583
LRFN3,919.7504638,-0.093022106,0.068909773,-1.349911656,0.177044322,0.721693583
MLLT3,1847.271009,-0.145820729,0.108055369,-1.349500081,0.177176394,0.721872617
PLEKHG5,1833.547178,-0.115159584,0.085337349,-1.349462864,0.177188341,0.721872617
SP3,3016.512952,0.117858508,0.087381188,1.348785834,0.177405766,0.722651832
CAB39,5005.653591,-0.094623386,0.070166836,-1.348548563,0.177482012,0.722855813
HTR6,84.97994578,-0.355611996,0.263760907,-1.348236173,0.177582434,0.722981344
MPZL2,35.8529628,-0.424359448,0.314758044,-1.348208426,0.177591355,0.722981344
MORN1,143.8520019,0.197821867,0.146719408,1.348300611,0.177561716,0.722981344
ZMYND15,20.03513818,0.425379305,0.315549589,1.348058498,0.177639568,0.723071052
NewGene_8457,1.37161112,2.440740772,1.810776453,1.347897344,0.177691403,0.723175471
NewGene_16581,82.46830441,-0.241740516,0.179374136,-1.347688812,0.177758492,0.723273451
JRK,1122.130566,0.135061425,0.100258604,1.347130524,0.177938199,0.723273451
CIP2A,190.5602584,0.330352602,0.245214493,1.34719852,0.177916305,0.723273451
NewGene_14985,2.392526227,-2.23506347,1.659027112,-1.347213348,0.17791153,0.723273451
NewGene_12422,23.49857639,0.843508654,0.626133156,1.347171357,0.177925051,0.723273451
SLC5A4,1.873478294,2.258050357,1.675974366,1.347306022,0.177881693,0.723273451
TRAF2,479.0772119,-0.125843032,0.093418406,-1.347090339,0.177951139,0.723273451
NewGene_14164,58.23558855,-0.282674958,0.209757516,-1.347627318,0.17777828,0.723273451
ADRB1,33.51623032,-0.333154617,0.247311796,-1.347103626,0.17794686,0.723273451
NewGene_4245,4.722901038,-0.800610023,0.594362247,-1.347006859,0.177978024,0.723276294
GET1,3624.524364,0.066733985,0.049558368,1.3465735,0.178117634,0.72373717
ANKRD49,339.918224,-0.13033608,0.096802765,-1.346408644,0.178170765,0.723772404
PDLIM4,1227.15142,-0.169843847,0.126148684,-1.346378266,0.178180557,0.723772404
TP53I11,4232.199976,0.14116007,0.104850172,1.346302706,0.178204913,0.723772404
NewGene_18703,11.27982201,-0.690071618,0.512606884,-1.346200449,0.17823788,0.723799872
GPR75,28.95736734,-0.356391914,0.264767942,-1.346053873,0.178285143,0.723885377
FOXP4,1540.126295,-0.179804338,0.133759629,-1.344234728,0.178872495,0.724081463
NewGene_16986,182.1809965,0.434278541,0.322976654,1.344612795,0.178750309,0.724081463
LRP5,1127.173116,0.179252625,0.13320236,1.345716588,0.178393935,0.724081463
MBNL2,1393.317498,0.11098792,0.082540632,1.344645868,0.178739623,0.724081463
NewGene_19107,151.6808007,0.177166672,0.131773445,1.344479329,0.178793436,0.724081463
UQCRC2,2844.824184,0.078320129,0.058222508,1.345186462,0.178565027,0.724081463
TSPAN9,7170.750425,-0.302314355,0.224757063,-1.345071654,0.178602096,0.724081463
NewGene_10510,133.9989894,0.406661204,0.30239104,1.344818961,0.178683705,0.724081463
NewGene_8926,1.010793182,-3.003764006,2.2350164,-1.343956137,0.178962571,0.724081463
ZMYM1,637.6263915,0.110057035,0.081834075,1.344880298,0.178663894,0.724081463
CFAP119,160.045613,0.195816392,0.14569612,1.344005537,0.178946596,0.724081463
NewGene_16251,21.05311181,-0.602979632,0.448477762,-1.344502857,0.178785833,0.724081463
EYA4,472.470882,-0.363220424,0.269917842,-1.345670302,0.178408868,0.724081463
ANGPTL3,2.538029431,-1.09077041,0.811406755,-1.34429545,0.178852866,0.724081463
SPATA2,670.0364285,-0.06743354,0.050150871,-1.344613538,0.178750069,0.724081463
SMIM44,12.43399085,-0.759397998,0.564913423,-1.344273239,0.178860046,0.724081463
NewGene_12314,4.744453923,-0.686188264,0.509947601,-1.345605435,0.178429798,0.724081463
EMC3,2198.77847,0.085188848,0.063365759,1.344398775,0.17881947,0.724081463
LAMTOR2,775.0099573,0.123186359,0.091650873,1.344082758,0.178921627,0.724081463
PATL2,40.29997374,-0.334286087,0.248595791,-1.344697295,0.178723009,0.724081463
NewGene_16841,11.4099171,-0.509751384,0.379034141,-1.344869312,0.178667442,0.724081463
H4C4,1.903507402,-1.925398893,1.432470771,-1.344110422,0.178912682,0.724081463
PHLDA3,1438.22928,-0.219527349,0.163242129,-1.34479592,0.178691148,0.724081463
NewGene_3965,1895.837014,-0.147171907,0.10939076,-1.345377864,0.17850324,0.724081463
NewGene_6326,7.29508733,-0.57946562,0.43119578,-1.343857354,0.178994519,0.724104657
TMEM187,340.1701104,0.121548399,0.090453821,1.343761908,0.179025391,0.724123495
NewGene_3630,1150.238974,-0.092860969,0.069111895,-1.343632224,0.179067344,0.724187141
ZNF320,1517.697493,-0.081348528,0.060561017,-1.343249044,0.179191346,0.72419463
NewGene_17984,23.95410575,0.31053518,0.231133246,1.343533157,0.179099397,0.72419463
NewGene_16963,21.18532788,-0.498428401,0.371091799,-1.343140438,0.179226504,0.72419463
CGRRF1,569.7141745,0.120326984,0.089578595,1.343255998,0.179189095,0.72419463
NewGene_10558,761.2892914,-0.186871393,0.139124335,-1.343197023,0.179208185,0.72419463
CDS1,1186.763881,-0.210945632,0.157036401,-1.343291307,0.179177666,0.72419463
SERPINF2,17.63835848,0.931079964,0.693655183,1.342280699,0.179504999,0.725213849
NewGene_7888,1.783511951,-1.78222894,1.328087382,-1.341951564,0.179611701,0.725538813
LDB1,4885.69301,0.077279297,0.057635721,1.340822932,0.179977949,0.725594767
ADCY5,1776.312869,-0.200517728,0.149549828,-1.340808816,0.179982533,0.725594767
VPS26C,1751.405402,-0.065847526,0.049135008,-1.340134639,0.180201576,0.725594767
WDHD1,319.6186509,0.154990942,0.115632452,1.340375811,0.180123196,0.725594767
HYDIN,1633.543541,0.169403401,0.126325072,1.341011709,0.179916651,0.725594767
TMEM37,39.66998819,-0.245834959,0.183311761,-1.341075756,0.179895858,0.725594767
FUT6,1.237584181,-2.674728596,1.994049333,-1.341355277,0.179805131,0.725594767
NewGene_15521,2.381109543,-1.83295082,1.367052369,-1.340805124,0.179983732,0.725594767
NewGene_10708,10.25280844,0.585802876,0.436925462,1.340738701,0.180005305,0.725594767
SLC25A24,629.849844,-0.14983273,0.111734861,-1.340966716,0.179931259,0.725594767
POLR2L,895.8430696,0.134210805,0.100108433,1.340654336,0.180032707,0.725594767
NewGene_12468,0.905839847,4.329017663,3.229966241,1.340267155,0.180158506,0.725594767
P2RY14,1.842107402,-2.199828715,1.639869757,-1.341465507,0.179769361,0.725594767
TRNP1,1446.360129,-0.16637866,0.124121326,-1.340451844,0.18009849,0.725594767
NewGene_4023,1.741589668,1.479587883,1.104063916,1.34012883,0.180203465,0.725594767
RAB32,991.7520025,0.153591504,0.114478736,1.341659672,0.179706369,0.725594767
DUSP26,838.2706355,-0.255406717,0.190537827,-1.340451504,0.180098601,0.725594767
DUSP22,1668.887972,-0.147157199,0.109796622,-1.340270736,0.180157342,0.725594767
ANP32E,1846.35692,0.214242364,0.159789546,1.34077835,0.179992428,0.725594767
LOC124903828,24.09456257,0.517543217,0.385852271,1.341298876,0.179823435,0.725594767
NewGene_17115,134.7813812,0.289650715,0.216021012,1.340845097,0.179970751,0.725594767
RIPK2,486.2660511,-0.148785139,0.110982581,-1.340617044,0.180044821,0.725594767
FAM83F,36.37315625,-0.260631649,0.194508388,-1.339950695,0.180261375,0.725722154
TSPAN3,11580.30778,0.063064785,0.047072669,1.339732496,0.180332329,0.725754129
EMB,1112.973687,-0.196874336,0.146973538,-1.339522331,0.18040069,0.725754129
FGFBP1,8.99932739,-0.838711311,0.626098738,-1.339583136,0.180380909,0.725754129
PRDX3,5674.951092,0.071255183,0.053193647,1.339543096,0.180393935,0.725754129
NewGene_16790,21.65031816,0.415707702,0.310271028,1.339821201,0.180303481,0.725754129
TYMS,431.907269,0.361716341,0.270103112,1.339178724,0.180512497,0.725785268
MRPL16,522.0911383,0.147432264,0.110080819,1.339309294,0.180470004,0.725785268
NewGene_16837,14.89292035,-0.544593846,0.406633301,-1.339275078,0.180481139,0.725785268
LOC124903573,1.700619241,-2.14400124,1.600985958,-1.339175543,0.180513532,0.725785268
MEF2B,27.91121817,-0.794425472,0.593372896,-1.338830063,0.180626001,0.726081228
AP3M1,2945.3329,0.114979645,0.085883388,1.33878795,0.180639715,0.726081228
RBM46,3.648648266,1.559489959,1.16502999,1.338583532,0.18070629,0.726243147
CENPS,168.1841307,0.193457888,0.144584294,1.338028375,0.180887187,0.726758674
CALHM5,328.1019106,0.157671256,0.11783667,1.338049142,0.180880418,0.726758674
CNDP1,8.785152996,-0.646421579,0.483228145,-1.337715085,0.180989332,0.727043398
DAPK3,1782.019473,-0.113035765,0.08450338,-1.337647851,0.181011258,0.727043398
NewGene_14205,20.43482957,-0.957162481,0.715598651,-1.337568872,0.181037017,0.727043398
NewGene_18908,11.06909131,0.633466522,0.473744615,1.337147699,0.18117443,0.727489476
PRDM8,28.71955545,0.435157106,0.325458725,1.337057735,0.181203792,0.727501619
TIMM44,1244.99109,0.101995719,0.076297902,1.336808959,0.181285004,0.727721898
DHX32,1649.593603,-0.075192855,0.056252896,-1.336693044,0.181322853,0.72776807
NewGene_11921,3.564195807,0.966882175,0.723411398,1.33655922,0.181366558,0.72778214
PDYN,305.941681,-0.537189908,0.401958968,-1.336429715,0.181408859,0.72778214
SGSM2,2901.933115,-0.092244518,0.069021437,-1.336461865,0.181398357,0.72778214
NewGene_11431,67.82568253,0.32283135,0.241575201,1.336359642,0.181431751,0.72778214
GPR182,1.703493171,-2.747334645,2.056031726,-1.33623164,0.181473572,0.727844202
PACSIN1,459.4749606,-0.28981799,0.216934799,-1.335968189,0.181559671,0.727872459
SLC25A27,706.2077218,-0.171217827,0.12814816,-1.336092751,0.181518959,0.727872459
GRIA4,2364.847142,-0.320620385,0.239980916,-1.33602451,0.181541262,0.727872459
NR1I2,7.066959158,-0.599011583,0.448411756,-1.335851647,0.181597768,0.727919539
XRCC2,64.01743874,0.467064405,0.349677681,1.33569979,0.181647418,0.728012911
NewGene_14175,20.6611739,-0.524388092,0.39267484,-1.335425748,0.181737042,0.72812966
NewGene_13364,6.721890274,-0.722684321,0.541187013,-1.335368926,0.18175563,0.72812966
TIE1,9.256332037,-0.697657011,0.522412899,-1.335451349,0.181728668,0.72812966
NewGene_4493,28.60324144,-0.340171976,0.254757966,-1.335275131,0.181786315,0.728146983
NewGene_18342,57.45119363,-0.331442701,0.248257819,-1.335074571,0.181851941,0.728252612
ELOVL6,2225.65373,0.117149826,0.08775587,1.334951455,0.181892235,0.728252612
FGGY,231.4332559,0.155728589,0.116657096,1.334925984,0.181900572,0.728252612
